term,definition,disciplines,url
chatbot,"[Digital] A chatbot is an AI system that interacts with users via text or voice. It uses natural language processing (NLP) to understand and respond to user queries in real time, often providing support, information, or task automation. Relevance to business: Chatbots enhance user or customer service and engagement. They give people and teams more time to apply their expertise to associated tasks.",Digital,https://glossary.slb.com/en/terms/c/chatbot
cloud computing,"[Digital] Cloud computing is computing resources, delivered over the internet on demand, such as servers, storage, databases, and software—enabling flexible and scalable access without owning physical infrastructure. Services range from basic compute and storage to advanced analytics and AI tools. Relevance to business: Cloud computing accelerates AI adoption by providing flexible, scalable, and cost-effective access to advanced AI infrastructure. It reduces time-to-market and enables seamless collaboration across both local and global teams and partners to drive innovation and operational agility.",Digital,https://glossary.slb.com/en/terms/c/cloud_computing
cloud service provider (CSP),"[Digital] A cloud service provider (CSP) is a company that offers cloud-based computing resources and services—such as infrastructure, platforms, or software—delivered over the internet from their regionally, or globally, distributed data centers. Relevance to business: Partnering with a CSP enables access to flexible IT infrastructure, cost optimization, faster innovation, and 24/7 availability of advanced cloud-native services without the need to manage physical hardware internally.",Digital,https://glossary.slb.com/en/terms/c/cloud_service_provider
cognitive computing,"[Digital] Cognitive computing refers to AI systems that mimic human thought processes to solve complex problems by combining multiple AI techniques, including machine learning, natural language processing, and contextual understanding. Relevance to business: Cognitive computing enhances decision making by providing deeper insights from complex data in areas like diagnostics, planning, and customer service.",Digital,https://glossary.slb.com/en/terms/c/cognitive_computing
computer vision,"[Digital] Computer vision refers to AI that interprets visual information from the world around it, such as images and video—live or prerecorded. Relevance to business: Computer vision enables automation of tasks that rely on visual inspection and surveillance. It provides actionable insights from visual data, improving decision making and creating new business opportunities.",Digital,https://glossary.slb.com/en/terms/c/computer_vision
contrastive language-image pretraining (CLIP),"[Digital] Contrastive language-image pretraining or CLIP is an AI model that learns to associate text and images by training on massive datasets of both, enabling a system to “understand” visuals in natural language terms. Relevance to business: CLIP enables image-text matching for search, tagging and content moderation using text-based queries to enhance content discovery, automate visual data interpretation, and enable more intuitive human-AI interaction - improving efficiency in design and operational intelligence workflows",Digital,https://glossary.slb.com/en/terms/c/contrastive_language-image_pretraining
convolutional neural network (CNN),"[Digital] Convolutional neural network (CNN) is a deep learning model for analyzing visual data, including images and video. Relevance to business: CNN is used in image recognition, security, health and safety monitoring, defect detection, and visual inspections in industrial and manufacturing settings.",Digital,https://glossary.slb.com/en/terms/c/convolutional_neural_network
cybersecurity,"[Digital] Cybersecurity refers to technologies and processes that protect internet-connected systems, including hardware, software, and data, from cyber threats. Relevance to business: Cybersecurity improves resilience by detecting threats earlier, reducing response times, and minimizing the risk of costly breaches. It provides scalable, proactive protection for digital assets and critical systems, supporting customer trust and regulatory compliance. See related Insights Articles: Digital supply chain cybersecurity in oil and gas",Digital,https://glossary.slb.com/en/terms/c/cybersecurity
data analytics,"[Digital] Data analytics is the process of examining large datasets to uncover insights and trends. Relevance to business: Data analytics enables more informed decisions, operational optimization, and better forecasting of market or operational trends. It drives efficiency, reduces risk, and supports innovation by turning raw data into operational or strategic intelligence.",Digital,https://glossary.slb.com/en/terms/d/data_analytics
data augmentation,"[Digital] Data augmentation is a technique to expand training data sets by modifying existing data, e.g. by altering images or generating synthetic data. Relevance to business: Data augmentation improves AI model accuracy and robustness, especially when data is limited. It can also reduce the cost of data collection, when real world data is limited or sensitive.",Digital,https://glossary.slb.com/en/terms/d/data_augmentation
data center,"[Digital] A data center is a facility that houses computing infrastructure, such as the servers, storage systems, and networking equipment used to process, store, and manage large volumes of digital data. Relevance to Business: Data centers provide secure, scalable, on-demand computing power and storage infrastructure essential for running applications, managing data, and supporting digital services.",Digital,https://glossary.slb.com/en/terms/d/data_center
data mining,"[Digital] Data mining is the process used to discover patterns and insights from large data sets. Relevance to business: Data mining drives strategic decisions by uncovering trends, anomalies, and opportunities for actionable business intelligence.",Digital,https://glossary.slb.com/en/terms/d/data_mining
deep learning,"[Digital] Deep learning is a subset of machine learning (ML), using neural networks with many layers to model complex patterns in data. Relevance to business: Deep learning is used in image recognition, speech recognition, natural language processing (NLP), and generative AI platforms. It enables automation of complex tasks to improve predictive capabilities and enhance decision making.",Digital,https://glossary.slb.com/en/terms/d/deep-learning
diffusion models,"[Digital] Generative AI models used for creating images, video, audio and other data by starting with random noise and gradually shaping it into realistic content. They are widely used to create high-quality synthetic media. Relevance to business: Diffusion models are used in tools for content creation, image and video generation. They enable business to create synthetic data, 3D models and simulations and reduce dependencies on costly or time-consuming real-world experimentation.",Digital,https://glossary.slb.com/en/terms/d/diffusion_models
digital twin,"[Digital] A digital twin is a dynamic, virtual replica of a physical system that uses sensor data to simulate real-world conditions for analysis within a digital platform. Relevance to business: Digital twins enable production and asset management to simulate and analyze real-word equipment to reduce costs and downtime and accelerate decision making relevant to maximize performance. See related Insights Articles: How project integration reduces upstream asset risk",Digital,https://glossary.slb.com/en/terms/d/digital_twin
double descent,"[Digital] Double descent is a phenomenon where model performance improves, worsens and improves again, as complexity or scale increases. Relevance to business: Double descent understanding helps guide model scaling strategies—balancing compute cost and accuracy—to achieve superior performance in predictive analytics, optimization, and decision-support systems.",Digital,https://glossary.slb.com/en/terms/d/double_descent
edge ai,"[Digital] Edge AI refers to the deployment of AI models on devices or equipment – such as sensors, controllers, or mobile hardware - located on or near the source of data generation. It typically manifests in industrial IoT systems, autonomous machinery, smart sensors, and real-time monitoring solutions that can make local decisions without network dependency. Relevance to business: Edge AI enables rapid decision making at the source of the data. It is especially useful in remote or low-connectivity environments, where signal latency or cloud availability may be an issue.",Digital,https://glossary.slb.com/en/terms/e/edge_ai
edge computing,"[Digital] Edge computing involves processing data near the data source or device, rather than in a centralized cloud. Relevance to business: Edge computing improves response time and reduces need to send large volumes of data over networks.",Digital,https://glossary.slb.com/en/terms/e/edge_computing
embedding,"[Digital] Embedding is a way to represent data (images/words/behaviors) as numerical representations that machines can understand and process. Relevance to business: Embedding powers search, recommendation systems, and semantic analysis where understanding of content or behavior is critical.",Digital,https://glossary.slb.com/en/terms/e/embedding
emergent behavior,"[Digital] Emergent behavior describes unexpected capabilities that arise when AI models reach a certain scale or complexity, enabling them to perform tasks they weren’t explicitly trained for. Relevance to business: Emergent behavior can lead to innovative applications but also requires careful monitoring and governance.",Digital,https://glossary.slb.com/en/terms/e/emergent_behavior
encryption,"[Digital] Encryption is a cybersecurity technique that protects data by converting it into a coded format that can only be deciphered with the correct cryptographic key. Relevance to business: Encryption is critical for the protection of data, intellectual property, customer trust and regulatory compliance. It reduces the financial and reputational risks associated with data breaches.",Digital,https://glossary.slb.com/en/terms/e/encryption
explaniability,"[Digital] Techniques to make AI reasoning transparent are known as explainability. Relevance to business: Explainability improves trust with customers, regulators, and internal users by providing clear insights into AI-driven decisions.",Digital,https://glossary.slb.com/en/terms/e/explaniability
foundation model,"[Digital] A foundation model is a large, general-purpose AI model pre-trained on broad data and adaptable to many tasks. These models are designed to be general-purpose and serve as the “foundation” for building customized AI applications. Relevance to business: Foundation models reduce the development time, cost, and expertise required to deploy advanced AI.",Digital,https://glossary.slb.com/en/terms/f/foundation_model
generative aI,"[Digital] Generative AI (often referred to as GenAI) is a class of artificial intelligence that creates new content, such as text, images, or code, by learning from existing data. Relevance to business: Generative AI enables organizations to automate processes, analyze and interpret complex datasets, and accelerate innovation, often mimicking human creativity and communication to deliver actionable insights faster than traditional methods or approaches.",Digital,https://glossary.slb.com/en/terms/g/generative-ai
generative pretrained transformer  (GPT),"[Digital] Generative Pretrained Transformer (GPT) is a type of large language model designed to understand and generate human-like text based on vast amounts of training data. Relevance to business: Typically deployed as chatbots, content generation tools, and natural language interfaces, a GPT enables more efficient automation of customer interactions, faster content creation, and enhanced decision support, by extracting insights from complex data.",Digital,https://glossary.slb.com/en/terms/g/generative_pretrained_transformer
guardrails,"[Digital] Guardrails are controls, policies and technologies designed to ensure safe, ethical and appropriate AI behavior within defined boundaries. Relevance to business: Guardrails are important for customer trust, regulatory and legal compliance, and risk management. They may include bias detection methods and human-in-the-loop oversight.",Digital,https://glossary.slb.com/en/terms/g/guardrails
hallucination,"[Digital] When an AI generates incorrect, false or misleading information that appears plausible but is not based on factual data, it is known as hallucination. Relevance to business: Understanding and managing hallucinations is crucial to maintaining the reliability and credibility of AI applications, especially in high-stakes areas like decision support, compliance, or customer communication. Best practices may involve validating AI outputs against trusted sources and using experts to review AI-generated content, especially in high-impact settings.",Digital,https://glossary.slb.com/en/terms/h/hallucination
high performance computing (HPC),"[Digital] High performance computing (HPC) refers to the use of powerful computing resources (CPUs and GPUs) to solve complex problems at high speed.. Relevance to business: HPC enables large-scale simulations and AI workflows. Cloud based HPC reduces barriers to entry, allowing more companies to access advanced computing without heavy infrastructure investment and up-front capex.",Digital,https://glossary.slb.com/en/terms/h/high_performance_computing_hpc
human-in-the-loop (HITL),"[Digital] Human-in-the-loop (HITL) is where human expertise is integrated into AI workflows to guide, validate, or correct the system’s outputs. Relevance to business: HITL ensures greater accountability, accuracy, and trust in AI systems by allowing human oversight, especially in high-stake decision making.",Digital,https://glossary.slb.com/en/terms/h/human_in_the_loop_hitl
hybrid cloud,"[Digital] Hybrid cloud is a computing environment that combines public cloud services and private cloud infrastructure, architected to enable seamless data and application portability across both. Relevance to business: Hybrid cloud offers the flexibility to optimize workloads by balancing control, compliance, and cost-efficiency. Combines: Scalable public cloud services from hyperscalers, with globally accessible capacity and industry-leading security. With private cloud infrastructure operated on-premises to meet specific governance, privacy, and mission-critical requirements for sensitive data. This approach enables organizations to leverage the strengths of both environments: the expansive scale and advanced security capabilities of public clouds alongside the tailored control and compliance of their own data centers.",Digital,https://glossary.slb.com/en/terms/h/hybrid_cloud
hyperparameters,[Digital] Hyperparameters are configuration settings that control how an AI model learns. Relevance to business: Tuning hyperparameters improves model performance and efficiency.,Digital,https://glossary.slb.com/en/terms/h/hyperparameters
hyperscaler,"[Digital] A hyperscaler is a large-scale cloud provider, such as Amazon Web Services (AWS), Microsoft Azure, or Google Cloud, that offers massive computing capacity, global infrastructure, and a broad suite of services to support digital workloads at virtually any scale. These capabilities are delivered through highly automated data centers, elastic compute and storage services, AI and machine learning platforms, API-driven infrastructure, and advanced tools for security, networking, and analytics. Relevance to business: For B2B businesses, partnering with a hyperscaler enables rapid innovation, global reach, and operational agility, while reducing the need for heavy upfront infrastructure investment—particularly valuable when scaling digital and AI initiatives across geographies or business units.",Digital,https://glossary.slb.com/en/terms/h/hyperscaler
image recognition,"[Digital] Image recognition is technology that enables machines to interpret and understand visual data to identify objects, people, and patterns in images and video. Relevance to business: Image recognition is used to improve operational efficiency, safety, cost saving, and real-time decision making, through automated safety monitoring, quality control, asset monitoring and surveillance.",Digital,https://glossary.slb.com/en/terms/i/image_recognition
large language model (LLM),"[Digital] A large language model is a type of AI that is trained on vast amounts of text to understand and generate human-like language, enabling it to interpret context, answer questions, and produce coherent narratives. Relevance to business: LLMs are used in chatbots, virtual assistants, document summarization and analysis. They enhance user engagement, streamline knowledge management, and accelerate decision making by turning huge volumes of unstructured text, e.g. reports and articles, into actionable insights efficiently, and at scale.",Digital,https://glossary.slb.com/en/terms/l/large_language_model_llm
machine learning (ml),[Digital] Machine learning is a subset of AI that focuses on training models to recognize patterns and make predictions from data and can improve their performance over time without being explicitly programmed. Relevance to business: ML improves analysis and interpretation of data for operational efficiency and predictive capabilities.,Digital,https://glossary.slb.com/en/terms/m/machine_learning
machine learning operations (ml ops),"[Digital] Machine learning operations (MLOps) is the discipline of streamlining and automating the life cycle of machine learning models from development and deployment to monitoring and maintenance ensuring they remain reliable, scalable, and aligned with business goals. Relevance to business: MLOps accelerate time-to-value from AI investments, transforming AI from a proof-of-concept (POC) into a production-grade capability. They ensure that AI solutions are scalable, reliable, and continuously improved through automation and collaboration.",Digital,https://glossary.slb.com/en/terms/m/machine_learning_operations
model context protocol (mcp),"[Digital] In AI, model context protocol (MCP) is an open-source standard that allows large language models (LLMs) to securely connect with external data, tools, and applications, acting as a universal ""API for AI"" to give models real-time information and actions beyond their training data, enabling more powerful, autonomous AI agents. Relevance to business: MCP Makes AI more dynamic, enabling: Access to real-time data—connecting to live data sources for up-to-date answers. Action-taking—enables AI to perform tasks like booking appointments or updating records. Simplified development—offers a consistent way for developers to build powerful AI applications. Industry adoption—it is a standard, with support from major players like Google Cloud and Cloudflare.",Digital,https://glossary.slb.com/en/terms/m/model_context_protocol
model drift,"[Digital] Model drift is the phenomenon where a deployed AI model’s performance degrades over time due to changes in underlying data patterns or external conditions not present in the training data. Relevance to business: Monitoring and managing model drift is essential for maintaining accuracy, reducing risks, and ensuring that AI-driven decisions remain reliable as business environments evolve.",Digital,https://glossary.slb.com/en/terms/m/model_drift
Model management,"[Digital] Model management is the comprehensive process of tracking, versioning, deploying, monitoring, and maintaining machine learning models throughout their life cycle. Relevance to business: Model management ensures efficient, compliant, and scalable AI operations by enabling rapid model updates, consistent performance, and governance across the enterprise.",Digital,https://glossary.slb.com/en/terms/m/model_management
multi-agent system (mas),"[Digital] A multi-agent system is a framework where multiple AI agents work together to solve complex problems or tasks. Relevance to business: MAS are used in complex simulations and coordination tasks. Frequently, they are used through distributed AI platforms and coordination algorithms, in businesses such as robotics, supply chain optimization, or complex decision-making environments.",Digital,https://glossary.slb.com/en/terms/m/multi_agent_system
multimodal models,"[Digital] Multimodal models are AI models that are designed to process and integrate multiple types of data, such as text, images, audio and video. Relevance to business: Multimodal modals enable AI to interpret complex real-world information in a more human-like manner. Used in applications, such as enhanced customer interaction and autonomous vehicles.",Digital,https://glossary.slb.com/en/terms/m/multimodal_models
neural network,"[Reservoir Characterization, Digital] A concept for advanced computer calculations developed by Alan Turing to mimic some of the operations of the neurons in a brain. Memory elements (neurons) are conceptually interconnected by multiple paths connected with on-off switches to emulate the synapses of the brain. The original intent was to build a data-processing machine. Modern applications reduce the concept to structured digital software processing models. Repeated processing through a neural network allows the network to learn from the data it processes. The learned process obtained from a set of training data with solutions can then be applied to other data sets for which no solution exists. An oilfield example includes training a network with wireline log and core data and then using the network to interpret further log data in terms of the core data. Neural networks are also being used in seismic processing, geological mapping and petrophysical analysis.","Reservoir Characterization, Digital",https://glossary.slb.com/en/terms/n/neural_network
open source,"[Digital] Open source refers to software with publicly available source code. The code is freely available for anyone to view, modify, and distribute. Relevance to business: Open source is central to widely used technologies such as Python libraries (e.g., TensorFlow, PyTorch), operating systems (e.g., Linux), and platforms (e.g., Kubernetes). It can help reduce development costs, accelerate time-to-market, and access a global ecosystem of innovation and community support.",Digital,https://glossary.slb.com/en/terms/o/open_source
orchestration,"[Digital] Orchestration refers to coordinating multiple AI models, data pipelines, or services to work together efficiently. Relevance to business: Orchestration ensures scalable, reliable AI workflows across departments or systems to manage model versioning, resource allocation, and continuous integration/continuous deployment (CI/CD).",Digital,https://glossary.slb.com/en/terms/o/orchestration
parameters,"[Digital] Parameters are internal values in a model learned from data to determine its behavior. Relevance to business: Having more parameters often means models are more powerful and deliver more accurate forecasting, better automation, and improved decision support, but also higher cost and complexity.",Digital,https://glossary.slb.com/en/terms/p/parameters
physics-informed ai,"[Digital] Physics-informed AI models incorporate physical laws or domain-specific equations into their learning process. Relevance to business: Physics-informed AI is used in scientific and industrial applications to deliver hybrid solutions to offer smarter, safer, and faster decision making in complex systems—reducing risk, optimizing performance, and improving ROI by bridging the gap between traditional engineering and modern AI.",Digital,https://glossary.slb.com/en/terms/p/physics_informed_ai
predictive ai,"[Digital] Predictive AI systems analyze historical and real-time data to forecast future outcomes, trends, or behaviors. Relevance to business: Predictive AI enables proactive decision making in response to changing markets or operating conditions, such as equipment maintenance, market demand, or customer behavior.",Digital,https://glossary.slb.com/en/terms/p/predictive_ai
private cloud,"[Digital] Private cloud is a cloud computing environment that is dedicated to a single organization, offering cloud-like scalability and automation while retaining control over infrastructure, data governance, and security. Relevance to business: Private cloud delivers the flexibility of cloud-native AI development, while ensuring compliance with data residency, IP protection, and integration into existing operational environments—especially valuable in regulated or high-stakes industrial sectors.",Digital,https://glossary.slb.com/en/terms/p/private_cloud
prompt,"[Digital] Prompt refers to an input or instruction given to a generative AI model (such as a large language model) to guide its output, often in the form of a question, statement, or task description. Relevance to business: Prompts enables users to interact with AI systems more naturally and flexibly, unlocking productivity, creativity, and automation in content creation, customer support, and data analysis.",Digital,https://glossary.slb.com/en/terms/p/prompt
prompt engineering,"[Digital] Crafting and refining inputs to guide the behavior and output quality of large language models (LLMs) and other generative AI systems is known as prompt engineering. Relevance to business: Prompt engineering improves the relevance, accuracy, performance, and reliability of AI outputs, improving productivity and trust in AI-assisted decision-making.",Digital,https://glossary.slb.com/en/terms/p/prompt_engineering
public cloud,"[Digital] Public cloud refers to shared, on-demand computing resources like AWS, Microsoft Azure, or Google Cloud. It offers scalable infrastructure and advanced AI services without the need for businesses to manage the underlying hardware. Importantly, while infrastructure is shared, each company’s data and workloads are securely isolated through robust encryption, access controls, and compliance frameworks built into the platform. Relevance to business: Public cloud enables rapid experimentation, faster time to value, and elastic scale for AI workloads—particularly beneficial for innovation-driven use cases, global collaboration, and when internal IT capacity is limited.",Digital,https://glossary.slb.com/en/terms/p/public_cloud
reinforcement learning,"[Digital] Reinforcement learning refers to learning methods where AI improves by trial and error, guided by rewards. Relevance to business: Reinforcement learning is particularly useful in complex, dynamic environments where the optimal strategy isn’t known in advance. It is useful in optimization problems like logistics, control systems, and robot process automation.",Digital,https://glossary.slb.com/en/terms/r/reinforcement_learning
responsible ai,"[Digital] Responsible AI is the practice of developing, designing, and deploying AI systems in a way that is ethical, transparent, and aligned with legal, corporate, or societal values. Relevance to business: Through governance frameworks and other control and monitoring practices responsible AI ensures fairness, accountability, compliance and trust for customers, regulators and other stakeholders in the output of AI solutions.",Digital,https://glossary.slb.com/en/terms/r/responsible_ai
retrieval augmented generation (rag),"[Digital] Retrieval-augmented generation is AI architecture that combines generative models (like large language models) with real-time access to external knowledge sources, such as databases or document repositories. Relevance to business: RAG retrieves additional relevant context from proprietary or specialist data sources. Its value lies in reducing hallucinations, improving trust and compliance, and enabling AI systems to deliver precise, data-grounded answers, thereby enhancing productivity and decision quality.",Digital,https://glossary.slb.com/en/terms/r/retrieval_augmented_generation
sentiment analysis,"[Digital] Sentiment analysis is the process of detecting emotions, opinions, or attitudes expressed in text data, e.g. social media, newsfeeds, articles or other communications. Relevance to business: Sentiment analysis is frequently used to help understand customer feedback, brand perception, and market trends.",Digital,https://glossary.slb.com/en/terms/s/sentiment_analysis
software as a service (saas),"[Digital] Software as a service (SaaS) refers to software applications delivered over the internet on a subscription basis, eliminating the need for businesses to install, manage, or maintain software on their own infrastructure. It typically appears as cloud-hosted applications accessible via web browsers or APIs, built on scalable cloud platforms, and integrated with services like identity management, data analytics, and automated updates. Relevance to business: SaaS offers rapid deployment, lower upfront costs, seamless scalability, and continuous innovation, enabling teams to focus on core activities while benefiting from secure, always-up-to-date software solutions.",Digital,https://glossary.slb.com/en/terms/s/software_as_a_service
sovereign cloud,"[Digital] Sovereign cloud is a cloud environment architected to ensure that all data, operations, and access are governed entirely under the legal and regulatory frameworks of a specific nation or region—protecting against foreign jurisdiction or extraterritorial access. It typically manifests through cloud infrastructure operated by a local provider or in partnership with a global hyperscaler (e.g. AWS, Azure, Google) under strict legal and technical controls, and includes services like secure data storage, AI model development, and analytics, all performed within the jurisdiction. Relevance to business: For B2B businesses, especially in regulated or strategic sectors, a sovereign cloud provides the benefits of cloud-based AI, while ensuring compliance with local data sovereignty requirements, mitigating the risk of foreign access or regulatory disputes and conflicts.",Digital,https://glossary.slb.com/en/terms/s/sovereign_cloud
supervised learning,"[Digital] Supervised learning is machine learning trained on labeled data—meaning the input data is paired with the correct output—so the system learns to make accurate predictions or classifications from new, unseen data. Relevance to business: Supervised learning is used in classification, forecasting and data interpretation, it adds value by automating high-volume, repeatable tasks, and improving decision accuracy—ultimately increasing efficiency and reducing operational risk.",Digital,https://glossary.slb.com/en/terms/s/supervised_learning
synthetic data,"[Digital] Synthetic data is artificially generated data that mimics real-world data, created using algorithms or simulations rather than being collected from actual events or users. Relevance to business: Enables safe model training without exposing sensitive information, reduces data collection costs, and allows for rapid prototyping and testing where real data is limited or unavailable.",Digital,https://glossary.slb.com/en/terms/s/synthetic_data
token,"[Digital] A token is a unit of text used in large language models (LLMs), or a predefined amount of resource usage, service consumption, or functionality access. Relevance to business: For AI applications, understanding tokens is critical for managing model costs (which are often calculated per token), optimizing performance, and ensuring AI tools deliver accurate, contextually relevant results.",Digital,https://glossary.slb.com/en/terms/t/token
training data,"[Digital] Training data is used to teach AI models how to recognize patterns, make predictions, or generate outputs. Relevance to business: Relevant, high quality training data improves model accuracy and reliability. It is a critical asset for building AI tools that solve industry-specific problems, improve automation, and drive competitive differentiation.",Digital,https://glossary.slb.com/en/terms/t/training_data
transfer learning,"[Digital] Transfer learning is reusing or adapting a pre-trained model on a new, but related task—leveraging pre-learned knowledge to reduce the need for large amounts of new data and training time. Relevance to business: Transfer learning speeds up development and improves performance with less data helping to accelerate AI adoption, reduce development costs, and improve model performance on specialized tasks, enabling faster deployment of insights and automation across operations.",Digital,https://glossary.slb.com/en/terms/t/transfer_learning
transformer model,"[Digital] A transformer model is a type of deep learning architecture that excels at understanding and generating sequential data, such as language, by using mechanisms called ‘attention’ to weigh the importance of different input elements. Relevance to business: Transfer models power modern natural language processor (NLP) models like GPT (Generative Pre-trained Transformers) and enable organizations to unlock scalable automation of complex, knowledge intensive tasks.",Digital,https://glossary.slb.com/en/terms/t/transformer_model
unsupervised learning,"[Digital] Unsupervised learning in AI refers to training models to identify patterns, structures, or relationships in data without relying on labeled examples. It is typically found in clustering, anomaly detection, dimensionality reduction, and pattern discovery tools, often embedded in analytics platforms, recommendation engines, or predictive maintenance systems. Relevance to business: Unsupervised learning is used in clustering, anomaly detection, and pattern discovery, it provides the ability to uncover novel insights, detect emerging risks or opportunities, and optimize operations without the need for extensive labeled datasets.",Digital,https://glossary.slb.com/en/terms/u/unsupervised_learning
validation data,"[Digital] Validation data refers to a separate dataset that is used to evaluate and fine-tune a model’s performance during training. Relevance to business: Validation data ensures the model generalizes well and avoids overfitting (where a model performs well on training data, but poorly on new data due to its inability to generalize).",Digital,https://glossary.slb.com/en/terms/v/validation_data
