term,definition,disciplines,url
antiwhirl bit,"[Drilling] A drill bit, usually polycrystalline diamond compact bit (PDC) type, designed such that the individual cutting elements on the bit create a net imbalance force. This imbalance force pushes the bit against the side of the borehole, which in turn creates a stable rotating condition that resists backwards whirling, wobbling and downhole vibration. Antiwhirl bits allow faster rates of penetration, yet achieve longer bit life than more conventional bits, which are not dynamically biased to run smoothly, are inherently unstable, are vibration-prone and thus have shorter lives. No bit is whirl-proof, however.",Drilling,https://glossary.slb.com/en/terms/a/antiwhirl_bit
aquifer,"1. (n.) [Geology] A body of rock whose fluid saturation, porosity and permeability permit production of groundwater. | 2. (n.) [Geology] A water-bearing portion of a petroleum reservoir with a waterdrive. | 3. (n.) [Drilling] Any water-bearing formation encountered while drilling. Drillers often are concerned about aquifers and are required to take special precautions in the design and execution of the well plan to protect fresh water aquifers from contamination by wellbore fluids. Water in aquifers can flow into the wellbore, contaminate drilling fluids and cause well control problems.",Drilling; Geology,https://glossary.slb.com/en/terms/a/aquifer
azimuth,"1. (n.) [Geology] The angle between the vertical projection of a line of interest onto a horizontal surface and true north or magnetic north measured in a horizontal plane, typically measured clockwise from north. | 2. (n.) [Drilling] The compass direction of a directional survey or of the wellbore as planned or measured by a directional survey. The azimuth is usually specified in degrees with respect to the geographic or magnetic north pole. | 3. (n.) [Reservoir Characterization] The angle that characterizes a direction or vector relative to a reference direction (usually True North) on a horizontal plane. The azimuth is usually quoted in degrees from 0 to 359. | 4. (n.) [Drilling, Shale Gas] The direction in which a deviated or horizontal well is drilled relative to magnetic north. Most horizontal wells in shale reservoirs are drilled in the direction of the minimum horizontal stress. This allows for the creation of multiple hydraulic fractures that are normal to the wellbore.","Drilling; Drilling, Shale Gas; Geology; Reservoir Characterization",https://glossary.slb.com/en/terms/a/azimuth
back off,"[Drilling] To unscrew drillstring components downhole. The drillstring, including drillpipe and the bottomhole assembly, are coupled by various threadforms known as connections, or tool joints. Often, when a drillstring becomes stuck, it is necessary to ""back off"" the string as deep as possible to recover as much of the string as possible. To facilitate the fishing or recovery operation, the backoff is usually accomplished by applying reverse torque and detonating an explosive charge inside a selected threaded connection. The force of the explosion enlarges the female (outer) thread enough that the threaded connection unscrews instantly. A torqueless backoff may be performed as well. In that case, tension is applied, and the threads slide by each other without turning when the explosive detonates. Backing off can also occur unintentionally.",Drilling,https://glossary.slb.com/en/terms/b/back_off
back wash,"1. (n.) [Drilling] Another term for reverse circulation, the intentional pumping of wellbore fluids down the annulus and back up through the drillpipe. This is the opposite of the normal direction of fluid circulation in a wellbore. Since the inside volume of the drillpipe is considerably less than the volume of the annulus outside of the drillpipe, reverse circulation can bring bottomhole fluids to the surface faster than normal circulation for a given flow rate. Two potential hazards of reverse circulation include lifting cuttings and other junk into the drillstring and the rapid flow of reservoir fluids to the surface in a kick situation. | 2. (vb.) [Well Completions] To conduct reverse circulation—that is, to circulate fluid down the wellbore annulus, with returns being made up the tubing string. Reverse circulation is often used to remove debris from the wellbore because the high fluid flow rate inside the tubing string enables the recovery of large or dense debris particles that are difficult or impossible to remove with conventional circulation.",Drilling; Well Completions,https://glossary.slb.com/en/terms/b/back_wash
background gas,"[Drilling] An average or baseline measure of gas entrained in circulating mud. This baseline trend pertains to gas that is liberated downhole while drilling through a uniform lithologic interval at a constant rate of penetration. The gas is typically obtained from a suction line above the gas trap located immediately upstream of the shale shaker screens, where the gas evolves out of the mud. Oil-based mud systems tend to produce higher background gas values than do water-based muds. Deviations from the background gas trend likely indicate changes in porosity, permeability, or drilling conditions, any of which merits further investigation. A drift or gradual shift of the background gas trend toward higher values may indicate a slow gas influx into the mud column, which can eventually lead to a kick or blowout. When annotated on mud logs, background gas is usually abbreviated as BGG.",Drilling,https://glossary.slb.com/en/terms/b/background_gas
backoff,"[Drilling] To unscrew drillstring components downhole. The drillstring, including drillpipe and the bottomhole assembly, are coupled by various threadforms known as connections, or tool joints. Often when a drillstring becomes stuck it is necessary to ""back off"" the string as deep as possible to recover as much of the string as possible. To facilitate the fishing or recovery operation, the backoff is usually accomplished by applying reverse torque and detonating an explosive charge inside a selected threaded connection. The force of the explosion enlarges the female (outer) thread enough that the threaded connection unscrews instantly. A torqueless backoff may be performed as well. In that case, tension is applied, and the threads slide by each other without turning when the explosive detonates. Backing off can also occur unintentionally.",Drilling,https://glossary.slb.com/en/terms/b/backoff
backwash,"1. (n.) [Drilling] Another term for reverse circulation, the intentional pumping of wellbore fluids down the annulus and back up through the drillpipe. This is the opposite of the normal direction of fluid circulation in a wellbore. Since the inside volume of the drillpipe is considerably less than the volume of the annulus outside of the drillpipe, reverse circulation can bring bottomhole fluids to the surface faster than normal circulation for a given flow rate. Two potential hazards of reverse circulation include lifting cuttings and other junk into the drillstring and the rapid flow of reservoir fluids to the surface in a kick situation. | 2. (vb.) [Well Completions] To conduct reverse circulation, that is, to circulate fluid down the wellbore annulus, with returns being made up the tubing string. Reverse circulation is often used to remove debris from the wellbore since the high fluid flow rate inside the tubing string enables the recovery of large or dense debris particles that are difficult or impossible to remove with conventional circulation.",Drilling; Well Completions,https://glossary.slb.com/en/terms/b/backwash
barefoot,"[Drilling] Referring to openhole or without casing, as in barefoot completion or barefoot drillstem test.",Drilling,https://glossary.slb.com/en/terms/b/barefoot
basket sub,[Drilling] A tool run into the wellbore to retrieve junk from the bottom of the hole.,Drilling,https://glossary.slb.com/en/terms/b/basket_sub
bell nipple,[Drilling] An enlarged pipe at the top of a casing string that serves as a funnel to guide drilling tools into the top of a well. The bell nipple is usually fitted with a side outlet to permit drilling fluids to flow back to the surface mud treating equipment through another inclined pipe called a flowline.,Drilling,https://glossary.slb.com/en/terms/b/bell_nipple
BGG,"[Drilling] An average or baseline measure of gas entrained in circulating mud. This baseline trend pertains to gas that is liberated downhole while drilling through a uniform lithologic interval at a constant rate of penetration. The gas is typically obtained from a suction line above the gas trap located immediately upstream of the shale shaker screens, where the gas evolves out of the mud. Oil-based mud systems tend to produce higher background gas values than do water-based muds. Deviations from the background gas trend likely indicate changes in porosity or permeability, or changes in drilling conditions; any of which merits further investigation. A drift or gradual shift of the background gas trend toward higher values may indicate a slow gas influx into the mud column, which can eventually lead to a kick or blowout. When annotated on mud logs, background gas is usually abbreviated as BGG.",Drilling,https://glossary.slb.com/en/terms/b/bgg
BHA,"[Drilling] The lower portion of the drillstring, consisting of (from the bottom up in a vertical well) the bit, bit sub, a mud motor (in certain cases), stabilizers, drill collar, heavy-weight drillpipe, jarring devices (""jars""), and crossovers for various threadforms. The bottomhole assembly must provide force for the bit to break the rock (weight on bit), survive a hostile mechanical environment, and provide the driller with directional control of the well. Oftentimes the assembly includes a mud motor, directional drilling and measuring equipment, measurements-while-drilling tools, logging-while-drilling tools, and other specialized devices.",Drilling,https://glossary.slb.com/en/terms/b/bha
BHCT,"[Drilling] The temperature of the circulating fluid (air, mud, cement or water) at the bottom of the wellbore after several hours of circulation. This temperature is lower than the bottomhole static temperature. Therefore, in extremely harsh environments, a component or fluid that would not ordinarily be suitable under bottomhole static conditions may be used with great care in circulating conditions. Similarly, a high-temperature well may be cooled down in an attempt to allow logging tools to function. The BHCT is also important in the design of operations to cement casing because the setting time for cement is temperature-dependent. The BHCT and bottomhole static temperature (BHST) are important parameters when placing large volumes of temperature-sensitive treatment fluids.",Drilling,https://glossary.slb.com/en/terms/b/bhct
BHP,"[Drilling] The pressure, usually measured in pounds per square inch (psi), at the bottom of the hole. This pressure may be calculated in a static, fluid-filled wellbore with the equation: BHP = MW * Depth * 0.052 where BHP is the bottomhole pressure in pounds per square inch MW is the mud weight in pounds per gallon depth is the true vertical depth in feet 0.052 is a conversion factor if these units of measure are used. For circulating wellbores, the BHP increases by the amount of fluid friction in the annulus. The BHP gradient should exceed the formation pressure gradient to avoid an influx of formation fluid into the wellbore. On the other hand, if BHP (including the added fluid friction pressure of a flowing fluid) is too high, a weak formation may fracture and cause a loss of wellbore fluids. The loss of fluid to one formation may be followed by the influx of fluid from another formation.",Drilling,https://glossary.slb.com/en/terms/b/bhp
BHST,"[Drilling] The temperature of the undisturbed formation at the final depth in a well. The formation cools during drilling and most of the cooling dissipates after about 24 hours of static conditions, although it is theoretically impossible for the temperature to return to undisturbed conditions. This temperature is measured under static conditions after sufficient time has elapsed to negate any effects from circulating fluids. Tables, charts, and computer routines are used to predict BHST as functions of depth, geographic area, and various time functions. The BHST is generally higher than the bottomhole circulating temperature and can be an important factor when using temperature-sensitive tools or treatments.",Drilling,https://glossary.slb.com/en/terms/b/bhst
bicenter bit,[Drilling] An integral bit and eccentric reamer used to simultaneously drill and underream the hole.,Drilling,https://glossary.slb.com/en/terms/b/bicenter_bit
bit,"[Drilling] The tool used to crush or cut rock. Everything on a drilling rig directly or indirectly assists the bit in crushing or cutting the rock. The bit is on the bottom of the drillstring and must be changed when it becomes excessively dull or stops making progress. Most bits work by scraping or crushing the rock, or both, usually as part of a rotational motion. Some bits, known as hammer bits, pound the rock vertically in much the same fashion as a construction site air hammer.",Drilling,https://glossary.slb.com/en/terms/b/bit
bit box,"[Drilling] A container, usually made of steel and fitted with a sturdy lock, to store drill bits, especially higher-cost PDC and diamond bits. These bits are extremely costly but often small in size, so they are prone to theft.",Drilling,https://glossary.slb.com/en/terms/b/bit_box
bit breaker,"[Drilling] A special tool used by the rig crew to prevent the drill bit from turning while the bit sub on top of it is tightened or loosened. Bits have noncylindrical shapes, so the conventional wrenches used by the rig crew to tighten cylindrical shapes like pipes do not properly fit the bits. In addition, some bits, such as PDC bits, have a wide range of unusual and asymmetric shapes or profiles. The bit breaker must match the bit profile or the bit may be ruined before ever being used.",Drilling,https://glossary.slb.com/en/terms/b/bit_breaker
bit nozzle,"[Drilling] The part of the bit that includes a hole or opening for drilling fluid to exit. The hole is usually small (around 0.25-in diameter) and the pressure of the fluid inside the bit is usually high, leading to a high exit velocity through the nozzles that creates a high-velocity jet below the nozzles. This high-velocity jet of fluid cleans both the bit teeth and the bottom of the hole. The sizes of the nozzles are usually measured in 1/32-in increments (although some are recorded in millimeters), are always reported in ""thirty-seconds"" of size (i.e., fractional denominators are not reduced), and usually range from 6/32 to 32/32.",Drilling,https://glossary.slb.com/en/terms/b/bit_nozzle
bit record,"[Drilling] A historical record of how a bit performed in a particular wellbore. The bit record includes such data as the depth the bit was put into the well, the distance the bit drilled, the hours the bit was being used ""on bottom"" or ""rotating"", the mud type and weight, the nozzle sizes, the weight placed on the bit, the rotating speed, and hydraulic flow information. The data are usually updated daily. When the bit is pulled at the end of its use, the condition of the bit and the reason it was pulled out of the hole are also recorded. Bit records are often shared among operators and bit companies and are one of many valuable sources of data from offset wells for well design engineers.",Drilling,https://glossary.slb.com/en/terms/b/bit_record
bit trip,"[Drilling] The process of pulling the drillstring out of the wellbore for the purpose of changing a worn or underperforming drill bit. Upon reaching the surface, the bit is usually inspected and graded on the basis of how worn the teeth are, whether it is still in gauge and whether its components are still intact. On drilling reports, this trip may be abbreviated as TFNB (trip for new bit).",Drilling,https://glossary.slb.com/en/terms/b/bit_trip
blind ram,"[Drilling] A thick, heavy steel component of a conventional ram blowout preventer. In a normal pipe ram, the two blocks of steel that meet in the center of the wellbore to seal the well have a hole (one-half of the hole on each piece) through which the pipe fits. The blind ram has no space for pipe and is instead blanked off to be able to close over a well that does not contain a drillstring. It may be loosely thought of as the sliding gate on a gate valve.",Drilling,https://glossary.slb.com/en/terms/b/blind_ram
blind shear ram,"[Well Workover and Intervention, Drilling] A blowout preventer (BOP) closing element fitted with hardened tool steel blades designed to cut the drillpipe or tubing when the BOP is closed, and then fully close to provide isolation or sealing of the wellbore. A shear ram is normally used as a last resort to regain pressure control of a well that is flowing. Once the pipe is cut (or sheared) by the shear rams, it is usually left hanging in the BOP stack, and kill operations become more difficult. The joint of drillpipe or tubing is destroyed in the process, but the rest of the string is unharmed by the operation of shear rams.","Well Workover and Intervention, Drilling",https://glossary.slb.com/en/terms/b/blind_shear_ram
block,[Drilling] A set of pulleys used to gain mechanical advantage in lifting or dragging heavy objects. There are two large blocks on a drilling rig: the crown block and the traveling block. Each has several sheaves that are rigged with steel drilling cable or line such that the traveling block may be raised (or lowered) by reeling in (or out) a spool of drilling line on the drawworks.,Drilling,https://glossary.slb.com/en/terms/b/block
blow out,"[Drilling] An uncontrolled flow of reservoir fluids into the wellbore, and sometimes catastrophically to the surface. A blowout may consist of salt water, oil, gas, or a mixture of these. Blowouts occur in all types of exploration and production operations, not just during drilling operations. If reservoir fluids flow into another formation and do not flow to the surface, the result is called an underground blowout. If the well experiencing a blowout has significant openhole intervals, it is possible that the well will bridge over (or seal itself with rock fragments from collapsing formations) downhole and intervention efforts will be averted.",Drilling,https://glossary.slb.com/en/terms/b/blow_out
blowout,"[Drilling] Uncontrolled flow of formation fluids from a well. An uncontrolled flow of formation fluids from the wellbore or into lower pressured subsurface zones (underground blowout). Uncontrolled flows cannot be contained using previously installed barriers and require specialized services intervention. A blowout may consist of water, oil, gas or a mixture of these. Blowouts may occur during all types of well activities and are not limited to drilling operations. In some circumstances, it is possible that the well will bridge over, or seal itself with rock fragments from collapsing formations downhole.",Drilling,https://glossary.slb.com/en/terms/b/blowout
blowout preventer,"[Drilling] A large valve at the top of a well that may be closed if the drilling crew loses control of formation fluids. By closing this valve (usually operated remotely via hydraulic actuators), the drilling crew usually regains control of the reservoir, and procedures can then be initiated to increase the mud density until it is possible to open the BOP and retain pressure control of the formation. BOPs come in a variety of styles, sizes, and pressure ratings. Some can effectively close over an open wellbore. Some are designed to seal around tubular components in the well (drillpipe, casing or tubing). Others are fitted with hardened steel shearing surfaces that can actually cut through drillpipe. Because BOPs are critically important to the safety of the crew, the rig, and the wellbore itself, BOPs are inspected, tested, and refurbished at regular intervals determined by a combination of risk assessment, local practice, well type, and legal requirements. BOP tests vary from daily function testing on critical wells to monthly or less frequent testing on wells thought to have low probability of well control problems.",Drilling,https://glossary.slb.com/en/terms/b/blowout_preventer
BOP,"[Drilling] A large valve at the top of a well that may be closed if the drilling crew loses control of formation fluids. By closing this valve (usually operated remotely via hydraulic actuators), the drilling crew usually regains control of the reservoir, and procedures can then be initiated to increase the mud density until it is possible to open the BOP and retain pressure control of the formation. BOPs come in a variety of styles, sizes, and pressure ratings. Some can effectively close over an open wellbore. Some are designed to seal around tubular components in the well (drillpipe, casing, or tubing). Others are fitted with hardened steel shearing surfaces that can actually cut through drillpipe. Because BOPs are critically important to the safety of the crew, the rig, and the wellbore itself, BOPs are inspected, tested, and refurbished at regular intervals determined by a combination of risk assessment, local practice, well type, and legal requirements. BOP tests vary from daily function testing on critical wells to monthly or less frequent testing on wells thought to have low probability of well control problems.",Drilling,https://glossary.slb.com/en/terms/b/bop
BOP stack,"[Drilling] A set of two or more BOPs used to ensure pressure control of a well. A typical stack might consist of one to six ram-type preventers and, optionally, one or two annular-type preventers. A typical stack configuration has the ram preventers on the bottom and the annular preventers at the top. The configuration of the stack preventers is optimized to provide maximum pressure integrity, safety and flexibility in the event of a well control incident. For example, in a multiple ram configuration, one set of rams might be fitted to close on 5-in diameter drillpipe, another set configured for 4 1/2-in drillpipe, a third fitted with blind rams to close on the openhole, and a fourth fitted with a shear ram that can cut and hang-off the drillpipe as a last resort. It is common to have an annular preventer or two on the top of the stack since annulars can be closed over a wide range of tubular sizes and the openhole, but are typically not rated for pressures as high as ram preventers. The BOP stack also includes various spools, adapters and piping outlets to permit the circulation of wellbore fluids under pressure in the event of a well control incident.",Drilling,https://glossary.slb.com/en/terms/b/bop_stack
borehole,"[Drilling] The wellbore itself, including the openhole or uncased portion of the well. Borehole may refer to the inside diameter of the wellbore wall, the rock face that bounds the drilled hole.",Drilling,https://glossary.slb.com/en/terms/b/borehole
borehole orientation,"[Drilling] Borehole direction. Borehole orientation may be described in terms of inclination and azimuth. Inclination refers to the vertical angle measured from the down direction—the down, horizontal, and up directions have inclinations of 0°, 90°, and 180°, respectively. Azimuth refers to the horizontal angle measured clockwise from true north—the north, east, south, and west directions have azimuths of 0°, 90°, 180° and 270°, respectively.",Drilling,https://glossary.slb.com/en/terms/b/borehole_orientation
bottomhole assembly,"[Drilling] The lower portion of the drillstring, consisting of (from the bottom up in a vertical well) the bit, bit sub, a mud motor (in certain cases), stabilizers, drill collar, heavy-weight drillpipe, jarring devices (""jars""), and crossovers for various threadforms. The bottomhole assembly must provide force for the bit to break the rock (weight on bit), survive a hostile mechanical environment, and provide the driller with directional control of the well. Oftentimes the assembly includes a mud motor, directional drilling and measuring equipment, measurements-while-drilling tools, logging-while-drilling tools and other specialized devices.",Drilling,https://glossary.slb.com/en/terms/b/bottomhole_assembly
bottomhole circulating temperature,"1. (n.) [Drilling] The temperature of the circulating fluid (air, mud, cement, or water) at the bottom of the wellbore after several hours of circulation. This temperature is lower than the bottomhole static temperature. Therefore, in extremely harsh environments, a component or fluid that would not ordinarily be suitable under bottomhole static conditions can be used with great care in circulating conditions. Similarly, a high-temperature well can be cooled down in an attempt to allow logging tools to function. The BHCT is also important in the design of operations to cement casing because the setting time for cement is temperature-dependent. The BHCT and bottomhole static temperature (BHST) are important parameters when placing large volumes of temperature-sensitive treatment fluids. | 2. (n.) [Drilling Fluids] The temperature at the bottom of a well while fluid is being circulated, abbreviated BHCT. This is the temperature used for most tests of cement slurry in a liquid state (such as thickening time and fluid loss). In most cases, the BHCT is lower than the bottomhole static temperature (BHST), but in some cases, such as in deep water or in the arctic, the BHCT may be higher than the BHST.",Drilling; Drilling Fluids,https://glossary.slb.com/en/terms/b/bottomhole_circulating_temperature
bottomhole pressure,"1. (n.) [Drilling] The pressure, usually measured in pounds per square inch (psi), at the bottom of the hole. This pressure may be calculated in a static, fluid-filled wellbore with the equation: BHP = MW * Depth * 0.052 where BHP is the bottomhole pressure in pounds per square inch MW is the mud weight in pounds per gallon depth is the true vertical depth in feet 0.052 is a conversion factor if these units of measure are used. For circulating wellbores, the BHP increases by the amount of fluid friction in the annulus. The BHP gradient should exceed the formation pressure gradient to avoid an influx of formation fluid into the wellbore. On the other hand, if BHP (including the added fluid friction pressure of a flowing fluid) is too high, a weak formation may fracture and cause a loss of wellbore fluids. The loss of fluid to one formation may be followed by the influx of fluid from another formation. | 2. (n.) [Well Testing] The pressure measured in a well at or near the depth of the producing formation. For well-test purposes, it is often desirable to refer the pressure to a datum level chosen at a reference depth by calculating the pressure that would occur if the pressure measurement were made at the datum level rather than at the actual depth of the gauge. | 3. (n.) [Well Completions] The downhole pressure, measured or calculated at a point of interest, generally the top of the perforated interval.",Drilling; Well Completions; Well Testing,https://glossary.slb.com/en/terms/b/bottomhole_pressure
bottomhole static temperature,"1. (n.) [Drilling, Well Completions] The temperature of the undisturbed formation at the final depth in a well. The formation cools during drilling, and most of the cooling dissipates after about 24 hours of static conditions, although it is theoretically impossible for the temperature to return to undisturbed conditions. This temperature is measured under static conditions after sufficient time has elapsed to negate any effects from circulating fluids. Tables, charts, and computer routines are used to predict BHST as functions of depth, geographic area, and various time functions. The BHST is generally higher than the bottomhole circulating temperature and can be an important factor when using temperature-sensitive tools or treatments. | 2. (n.) [Drilling Fluids] The undisturbed temperature at the bottom of a well, abbreviated as BHST. After circulation and after the well is shut in, the temperature approaches the BHST after about 24 to 36 hours, depending on the well conditions. The BHST is the temperature used in most tests in which the cement slurry is required to set or is set.","Drilling Fluids; Drilling, Well Completions",https://glossary.slb.com/en/terms/b/bottomhole_static_temperature
bottoms-up,"1. (n.) [Drilling] The sample obtained at the bottoms-up time or a volume of fluid to pump, as in ""pump bottoms-up before drilling ahead."" | 2. (adj.) [Drilling] Pertaining to the mud and cuttings that are calculated or measured to come from the bottom of the hole since the start of circulation. Circulation may be initiated after a static period, such as a trip, or from a given depth while drilling. This latter type is particularly useful to mud loggers and others trying to discern the lithology being drilled, so mud loggers or mud engineers often retrieve what is referred to as a ""bottoms-up sample"" of the cuttings or the drilling fluid.",Drilling,https://glossary.slb.com/en/terms/b/bottoms-up
bow-spring centralizer,"[Drilling] A metal strip shaped like a hunting bow and attached to a tool or to the outside of casing. Bow-spring centralizers are used to keep casing in the center of a wellbore or casing (""centralized"") prior to and during a cement job.",Drilling,https://glossary.slb.com/en/terms/b/bow-spring_centralizer
box,"1. (n.) [Drilling] A female threadform (internally threaded) for tubular goods and drillstring components. | 2. (adj.) [Drilling] Relating to the female threadform, as in ""box end of the pipe.""",Drilling,https://glossary.slb.com/en/terms/b/box
brake,"1. (n.) [Drilling] The mechanism on the drawworks that permits the driller to control the speed and motion of the drilling line and the drillstring, or the brake handle that the driller operates to control the brake mechanism. | 2. (vb.) [Drilling] To apply the brake to slow the motion of the drawworks, and hence the drilling line and the drillstring.",Drilling,https://glossary.slb.com/en/terms/b/brake
break circulation,"[Drilling] To establish circulation of drilling fluids after a period of static conditions. Circulation may resume after a short break, such as taking a survey or making a mousehole connection, or after a prolonged interruption, such as after a round trip. The operation is of more concern to drillers and well planners with longer static intervals, since immobile drilling fluid tends to become less fluid and more gelatinous or semisolid with time.",Drilling,https://glossary.slb.com/en/terms/b/break_circulation
break out,"[Drilling] To unscrew drillstring components, which are coupled by various threadforms known as connections, including tool joints and other threaded connections.",Drilling,https://glossary.slb.com/en/terms/b/break_out
breakout,"[Drilling] The process of unscrewing drillstring components, which are coupled by various threadforms known as connections, including tool joints and other threaded connections.",Drilling,https://glossary.slb.com/en/terms/b/breakout
breakout cathead,[Drilling] A clutching mechanism that permits the driller to apply high torque to a connection using the power of the drawworks motor.,Drilling,https://glossary.slb.com/en/terms/b/breakout_cathead
