term,definition,disciplines,url
ball sealers,"[Well Workover and Intervention, Well Completions] Small spheres designed to seal perforations that are accepting the most fluid, thereby diverting reservoir treatments to other portions of the target zone. Ball sealers are incorporated into the treatment fluid and pumped with it. The effectiveness of this type of mechanical diversion to keep the balls in place is strongly dependent on the differential pressure across the perforation and the geometry of the perforation itself.","Well Workover and Intervention, Well Completions",https://glossary.slb.com/en/terms/b/ball_sealers
ballout,"[Well Workover and Intervention] A condition that may occur during ball diversion treatments in which all open perforations capable of receiving fluid are sealed. Ballout is signified by a rapid increase in treating pressure. Maintaining the treatment pressure may result in the breakdown and subsequent treatment of plugged perforations. If no further injection is possible, the pressure must be released to unseat the ball sealers, at which time the treatment will be terminated.",Well Workover and Intervention,https://glossary.slb.com/en/terms/b/ballout
barrel pump,[Well Workover and Intervention] A small pump with an extended suction duct that is designed to pump fluid from barrels. Barrel pumps are commonly used to decant liquid additives during the preparation of treatment fluids at the wellsite.,Well Workover and Intervention,https://glossary.slb.com/en/terms/b/barrel_pump
basket,"[Well Workover and Intervention] A downhole device or tool component designed to catch debris or objects, such as balls, darts, or plugs dropped to actuate downhole equipment or tools.",Well Workover and Intervention,https://glossary.slb.com/en/terms/b/basket
batch mixer,[Well Workover and Intervention] A vessel and mixing system used to prepare treatment fluids. A batch mixer is generally equipped with means of adding dry and liquid chemicals agitation or circulation system manifold system to deliver the prepared fluid to storage tanks or treating pumps.,Well Workover and Intervention,https://glossary.slb.com/en/terms/b/batch_mixer
bed wrap,"[Well Workover and Intervention] The first layer of coiled tubing, slickline, or wireline to be wound on the core of a reel drum or spool. The bed wrap helps secure the tubing string or slickline to the reel core and provides the foundation upon which subsequent wraps are laid as the drum is filled. A neat and secure bed wrap is necessary for proper spooling that will allow the drum to hold the maximum capacity without damaging the string.",Well Workover and Intervention,https://glossary.slb.com/en/terms/b/bed_wrap
belt effect,"[Well Workover and Intervention] A condition in deviated wellbores in which an additional friction component is applied as the slickline, wireline, or coiled tubing is drawn to the inside radius of the curve. The effect is largely dependent on the load on the string, with the resultant friction forces being of most influence when high loads are encountered under static or slow-moving conditions.",Well Workover and Intervention,https://glossary.slb.com/en/terms/b/belt_effect
bias weld,"[Well Workover and Intervention] A technique used in the assembly of coiled tubing strings at the manufacturing plant. Prior to being formed, the string is assembled from flat steel strips joined by a bias weld that is angled across the strip joint at 45°. When the tubing string is milled, the helical weld form provides enhanced characteristics of the tube at the weld site. These are significantly better than those achievable with the alternative butt weld technique.",Well Workover and Intervention,https://glossary.slb.com/en/terms/b/bias_weld
blast sleeve,"[Well Completions, Well Workover and Intervention] A sleeve installed in flow control equipment to protect sensitive equipment from abrasive fluid flow. A blast sleeve is commonly inserted in flow crosses where wireline, coiled tubing, or fiber-optic cables are being passed through.","Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/b/blast_sleeve
bleed off,"[Well Workover and Intervention] To equalize or relieve pressure from a vessel or system. At the conclusion of high-pressure tests or treatments, the pressure within the treatment lines and associated systems must be bled off safely to enable subsequent phases of the operation to continue. The bleedoff process must be conducted with a high degree of control to avoid the effect of sudden depressurization, which may create shock forces and fluid-disposal hazards.",Well Workover and Intervention,https://glossary.slb.com/en/terms/b/bleed_off
bleedoff line,"[Well Workover and Intervention] A section of manifold containing the valves and piping necessary to bleed off pressure from a vessel or system. Bleedoff lines may be exposed to widely fluctuating pressures. They must be adequately secured, and consideration must be given to safe handling or disposal of the resulting fluids.",Well Workover and Intervention,https://glossary.slb.com/en/terms/b/bleedoff_line
blender,"[Well Workover and Intervention] The equipment used to prepare the slurries and gels commonly used in stimulation treatments. The blender should be capable of providing a supply of adequately mixed ingredients at the desired treatment rate. Modern blenders are computer controlled, enabling the flow of chemicals and ingredients to be efficiently metered and requiring a relatively small residence volume to achieve good control over the blend quality and delivery rate.",Well Workover and Intervention,https://glossary.slb.com/en/terms/b/blender
blind box,[Well Workover and Intervention] A simple slickline tool used to dislodge or push tools or equipment down the wellbore. The blind box is generally of heavy construction and is hardened to reduce damage when jarring is required.,Well Workover and Intervention,https://glossary.slb.com/en/terms/b/blind_box
blind shear ram,"[Well Workover and Intervention, Drilling] A blowout preventer (BOP) closing element fitted with hardened tool steel blades designed to cut the drillpipe or tubing when the BOP is closed, and then fully close to provide isolation or sealing of the wellbore. A shear ram is normally used as a last resort to regain pressure control of a well that is flowing. Once the pipe is cut (or sheared) by the shear rams, it is usually left hanging in the BOP stack, and kill operations become more difficult. The joint of drillpipe or tubing is destroyed in the process, but the rest of the string is unharmed by the operation of shear rams.","Well Workover and Intervention, Drilling",https://glossary.slb.com/en/terms/b/blind_shear_ram
braided line,"[Well Workover and Intervention] A type of multistrand wireline used for slickline applications in which higher tension or weight-carrying ability is required. The most common size of braided line is 3/16-in diameter, although special heavy applications use 1/4-in and 5/16-in sizes. When larger sizes are used, it may be necessary to kill the well due to the effect of wellhead pressure on the relatively large cross-sectional area of the line entering the wellbore.",Well Workover and Intervention,https://glossary.slb.com/en/terms/b/braided_line
breaker,"1. (n.) [Drilling Fluids] A chemical that reduces the viscosity of a fluid by breaking long-chain molecules into shorter segments. Drilling fluids are commonly emulsified or contain long-chain molecules that have sufficient viscosity to carry cuttings to surface. After the drilling fluid has done its job, a breaker may be added to reduce the viscosity of the fluid by breaking down the long chain molecules into shorter molecules. A surfactant may be added to an emulsion to reduce its viscosity. | 2. (n.) [Well Workover and Intervention] A chemical used to reduce the viscosity of specialized treatment fluids such as gels and foams. Breaking down the fluid viscosity may be desirable either as part of a treatment, such as allowing flow back of the spent treatment fluid, or following a treatment as part of the fluid-disposal process. Depending on the application, a breaker of predictable performance may be incorporated into the treatment fluid for downhole activation, or be added directly to the returned fluid for immediate effect at surface.",Drilling Fluids; Well Workover and Intervention,https://glossary.slb.com/en/terms/b/breaker
bridge-off,"[Well Workover and Intervention] The accumulation or buildup of material, such as sand, fill, or scale, within a wellbore, to the extent that the flow of fluids or passage of tools or downhole equipment is severely obstructed. In extreme cases, the wellbore can become completely plugged or bridged off, requiring some remedial action before normal circulation or production can be resumed.",Well Workover and Intervention,https://glossary.slb.com/en/terms/b/bridge-off
bridging agent,"1. (n.) [Drilling Fluids] Solids added to a drilling fluid to bridge across the pore throat or fractures of an exposed rock, thereby building a filter cake to prevent loss of whole mud or excessive filtrate. Bridging materials are commonly used in drilling fluids and in lost circulation treatments. For reservoir applications, the bridging agent should be removable; common products include calcium carbonate (acid-soluble), suspended salt (water-soluble) or oil-soluble resins. For lost-circulation treatments, any suitably sized products can be used, including mica, nutshells, and fibers. These products are more commonly referred to as lost-circulation material (LCM). | 2. (n.) [Well Workover and Intervention] Material of a coarse, fibrous, or flaky composition used to form an impermeable barrier across a formation interface or perforation. Bridging materials are most commonly used when lost circulation occurs during drilling. They are also used in workover operations in preparation for killing a well when the kill fluid is likely to be lost to the perforations. The selection of an appropriate bridging material is critical during workover operations because the barrier should be completely removed in preparation for placing the well back on production.",Drilling Fluids; Well Workover and Intervention,https://glossary.slb.com/en/terms/b/bridging_agent
bridging material,"1. (n.) [Drilling Fluids] Solids added to a drilling fluid to bridge across the pore throat or fractures of an exposed rock thereby building a filter cake to prevent loss of whole mud or excessive filtrate. Bridging materials are commonly used in drilling fluids and in lost circulation treatments. For reservoir applications, the bridging agent should be removable-common products include calcium carbonate (acid-soluble), suspended salt (water-soluble) or oil-soluble resins. For lost-circulation treatments, any suitably sized products can be used, including mica, nutshells and fibers. These products are more commonly referred to as lost-circulation material (LCM). | 2. (n.) [Well Workover and Intervention] Material of a coarse, fibrous or flaky composition used to form an impermeable barrier across a formation interface or perforation. Bridging materials are most commonly used when lost circulation occurs during drilling. They are also used in workover operations in preparation for killing a well when the kill fluid is likely to be lost to the perforations. The selection of an appropriate bridging material is critical during workover operations since the barrier should be completely removed in preparation for placing the well back on production.",Drilling Fluids; Well Workover and Intervention,https://glossary.slb.com/en/terms/b/bridging_material
broach,[Well Workover and Intervention] A downhole tool used to repair the internal diameter of the production tubing where a slight collapse or a dent has occurred. Cutting profiles on a broach removes the tubing-wall material to allow subsequent passage of tools and equipment of a prescribed diameter.,Well Workover and Intervention,https://glossary.slb.com/en/terms/b/broach
buffalo head,"[Shale Gas, Well Completions, Well Workover and Intervention] A flow cross installed on top of a frac tree where treating iron is connected and treatment fluid enters the frac tree.","Shale Gas, Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/b/buffalo_head
buffer,"1. (n.) [Drilling Fluids] A chemical system that resists a change in pH. It comprises three components: water, weak acid (or weak base) and salt of the weak acid (or salt of weak base). In a buffered system, the concentration of H+ and OH– ions remain relatively constant because they are in equilibrium with one or more of the other two components, even with the addition of acids or bases. | 2. (n.) [Well Workover and Intervention] A chemical used to adjust and control the pH of stimulation fluids. Gels and complex polymer fluids are sensitive to pH changes, especially during the mixing phase when the dispersion and hydration of some polymers require specific pH conditions. In addition, the performance of crosslinked fluids is optimized over a relatively narrow pH range. Buffers, added to the aqueous phase before mixing, adjust the base-fluid pH to achieve a stable treatment fluid with the desired characteristics and predictable performance.",Drilling Fluids; Well Workover and Intervention,https://glossary.slb.com/en/terms/b/buffer
bull plug,"[Well Workover and Intervention] A solid plug used as an isolation device in piping systems, conduits, or wellbore tubulars.",Well Workover and Intervention,https://glossary.slb.com/en/terms/b/bull_plug
burn shoe,"[Well Workover and Intervention] A downhole tool routinely used in fishing operations to prepare the top and outside surface of a fish, generally to allow an overshot or similar fishing tool to engage cleanly on the fish. In some cases, the outer portion of a fish may be milled out to allow the body and remaining debris to be pushed to the bottom of the wellbore.",Well Workover and Intervention,https://glossary.slb.com/en/terms/b/burn_shoe
burn-over,[Well Workover and Intervention] The use of a mill or burn shoe to remove the outside area of a permanent downhole tool or fish. Burning over the obstruction provides a profile on which fishing or retrieval tools can be engaged to pull the obstruction from the wellbore.,Well Workover and Intervention,https://glossary.slb.com/en/terms/b/burn-over
butt weld,"[Well Workover and Intervention] A welding technique used to join two tubes in which the squared and prepared ends are butted together in preparation for welding. The resulting circumferential weld has relatively good strength characteristics but has limitations where the tube is to be plastically deformed or bent, such as occurs on a coiled tubing string. Consequently, butt welds performed on a coiled tubing string should be checked carefully using hardness and radiographic testing methods and their locations detailed in the string record. The anticipated fatigue life in the butt-weld area must also be reduced to compensate for the weakness of the weld.",Well Workover and Intervention,https://glossary.slb.com/en/terms/b/butt_weld
C pump,"[Well Workover and Intervention] A type of pump commonly used in the handling and mixing of oilfield fluids. The rotary motion of a profiled impeller in combination with a shaped pump housing or volute applies centrifugal force to discharge fluids from the pump. Centrifugal pumps generally operate most efficiently in high-volume, low-output-pressure conditions. Unlike a positive displacement pump, the flow from centrifugal pumps can be controlled easily, even allowing flow to be completely closed off using valves on the pump discharge manifold while the pump is running. This pump is known as a ""centrifugal pump.""",Well Workover and Intervention,https://glossary.slb.com/en/terms/c/c_pump
casing patch,"[Well Workover and Intervention] A casing patch is a downhole assembly or tool system used in the remedial relining of casing or tubing. A casing patch can be used to repair damaged casing sections, corrosion, or leaks. The patch can also be used to seal off unwanted perforations or repair damaged completion modules, such as differential valve (DV) tools, fracturing ports, sand screens, or inflow control devices (ICDs). The casing patch might be a medium- to long-term repair alternative that enables production to be resumed. In addition, the casing patch can allow avoiding a major workover operation. In some cases, such as in depleted wells nearing the end of viable production, a casing patch may be the best economical means of safely returning the well to production.",Well Workover and Intervention,https://glossary.slb.com/en/terms/c/casing_patch
casing roller,"[Well Workover and Intervention] A heavy-duty downhole tool used to restore the internal diameter of collapsed or buckled casing. Casing rollers generally are configured with an incremental series of rollers that act to gradually form the damaged casing to the desired size. Depending on the degree of damage and the requirement for wellbore access below the site of damage, the nominal diameter of the casing roller and repaired wellbore may be significantly less than the nominal drift diameter of the original casing string.",Well Workover and Intervention,https://glossary.slb.com/en/terms/c/casing_roller
casing scraper,"[Well Workover and Intervention] A downhole tool incorporating a blade assembly that is used to remove scale and debris from the internal surface of a casing string. Generally run on tubing or drillpipe, casing scrapers are routinely used during workover operations to ensure that the wellbore is clean before reinstalling the completion string.",Well Workover and Intervention,https://glossary.slb.com/en/terms/c/casing_scraper
centrifugal pump,"[Well Workover and Intervention] A type of pump commonly used in the handling and mixing of oilfield fluids. The rotary motion of a profiled impeller in combination with a shaped pump housing or volute applies centrifugal force to discharge fluids from the pump. Centrifugal pumps generally operate most efficiently in high-volume, low-output-pressure conditions. Unlike a positive-displacement pump, the flow from centrifugal pumps can be controlled easily, even allowing flow to be completely closed off using valves on the pump discharge manifold while the pump is running. This pump is sometimes known as a ""C pump.""",Well Workover and Intervention,https://glossary.slb.com/en/terms/c/centrifugal_pump
chelate,[Well Workover and Intervention] To combine a metal ion and a complexing agent to form a ring structure.,Well Workover and Intervention,https://glossary.slb.com/en/terms/c/chelate
chelating agent,"1. (n.) [Well Completions, Well Workover and Intervention, Drilling Fluids] A chemical used to bind metal ions to form a ring structure. Chelating agents stabilize or prevent the precipitation of damaging compounds. In the oil field, chelating agents are used in stimulation treatments and for cleaning surface facilities. They are also used to treat or remove scale or weighting agents in reservoir drilling fluids. During acid or scale-removal treatments, various compounds may be dissolved in the treatment fluid. As the acid reacts and the pH increases, reaction products may precipitate as a gelatinous, insoluble mass. Should this occur within the formation matrix, it is almost impossible to remove and permanent permeability damage may occur. Chelating agents prevent precipitation by keeping ions in a soluble form until the treatment fluid can be flowed back from the formation during cleanup. Typical oilfield chelating agents include EDTA (ethylenediamine tetraacetic acid), HEDTA (hydroxyethylenediamine triacetic acid), NTA (nitriolotriacetic acid), and citric acid. | 2. (n.) [Well Workover and Intervention, Well Completions] A chemical added to an acid to stabilize iron. The injected acid dissolves iron from rust, millscale, iron scales or iron-containing minerals in the formation. Iron can exist as ferric iron [Fe+3] or ferrous iron [Fe+2]. If the iron is not controlled, it will precipitate insoluble products such as ferric hydroxide and, in sour environments, ferrous sulfide [FeS], which will damage the formation. Chelating agents associate with iron [Fe+3 or Fe+2] to form soluble complexes. Citric acid, acetic acid, and EDTA are effective chelating agents and can be used at temperatures up to 400 degF [204 degC].","Well Completions, Well Workover and Intervention, Drilling Fluids; Well Workover and Intervention, Well Completions",https://glossary.slb.com/en/terms/c/chelating_agent
chelation,"[Well Workover and Intervention] An equilibrium reaction between a metal ion and a complexing agent. Chelation reactions are characterized by the formation of more than one bond between the metal and a molecule of the complexing agent. Chelation results in the formation of a ring structure incorporating the metal ion. In the oil field, chelation is often used to enhance stimulation treatments and to clean surface facilities.",Well Workover and Intervention,https://glossary.slb.com/en/terms/c/chelation
chemical diversion,[Well Workover and Intervention] Use of a chemical agent to achieve diversion during matrix stimulation or similar injected treatments.,Well Workover and Intervention,https://glossary.slb.com/en/terms/c/chemical_diversion
chemical diverter,"[Well Completions, Well Workover and Intervention] A chemical agent used in stimulation treatments to ensure uniform injection over the area to be treated. Chemical diverters function by creating a temporary blocking effect that is safely cleaned up following the treatment, enabling enhanced productivity throughout the treated interval. In matrix acidizing of injection wells, benzoic acid is used as a chemical diverter, while oil-soluble resins are employed in production wells. Both compounds are slightly soluble or inert in the acidic medium [HCl], but after functioning as diverters, they dissolve with water injection or oil production, respectively. Stable, viscous foams generated in the rock matrix are also considered to be chemical diverters.","Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/c/chemical_diverter
chrome tubing,"[Well Workover and Intervention] Tubing manufactured from an alloy containing a high proportion of chrome, typically greater than 13%. Chrome tubing is classified as a corrosion-resistant alloy (CRA) and is used where the wellbore conditions or reservoir fluid create a corrosive environment that conventional tubing cannot safely withstand. Wells that produce hydrogen sulfide and similar corrosive fluids typically require chrome tubing.",Well Workover and Intervention,https://glossary.slb.com/en/terms/c/chrome_tubing
circulation sub,"[Well Workover and Intervention] A downhole tool typically used with motors or assemblies that restrict the allowable fluid-circulation rates. When operated, the circulation sub allows a higher circulation rate to be established by opening a path to the annulus in the top section of the tool string. This is especially useful in applications such as drilling in slim-diameter wells, where a higher circulation rate may be necessary to effect good cuttings transport and hole cleaning before the string is retrieved.",Well Workover and Intervention,https://glossary.slb.com/en/terms/c/circulation_sub
circulation valve,"[Well Workover and Intervention] A downhole device that enables circulation through the tubing string and associated annulus. As a completion accessory, a circulation valve is included to circulate fluid for well kill or kickoff. Circulation valves typically are operated by slickline tools and are generally capable of several opening and closing cycles before requiring service.",Well Workover and Intervention,https://glossary.slb.com/en/terms/c/circulation_valve
clay stabilizer,"[Well Workover and Intervention] A chemical additive used in stimulation treatments to prevent the migration or swelling of clay particles in reaction to water-base fluid. Without adequate protection, some water-base fluids can affect the electrical charge of naturally occurring clay platelets in the formation. Modifying the charge causes the platelets to swell or migrate in the flowing fluid and, once these are dispersed, it is likely that some clay plugging of the formation matrix will occur. Clay stabilizers act to retain the clay platelets in position by controlling the charge and electrolytic characteristics of the treatment fluid.",Well Workover and Intervention,https://glossary.slb.com/en/terms/c/clay_stabilizer
clean out,"[Well Workover and Intervention] To remove wellbore-fill material such as sand, scale or organic materials, and other debris from the wellbore. Many reservoirs produce some sand or fines that may not be carried to surface in the produced fluid. Accumulations of fill material may eventually increase in concentration within the lower wellbore, possibly restricting production. Cleanouts using coiled tubing, snubbing or hydraulic workover techniques are performed routinely.",Well Workover and Intervention,https://glossary.slb.com/en/terms/c/clean_out
cleanout,"[Well Workover and Intervention] The removal of wellbore-fill material, such as sand, scale or organic materials, and other debris from the wellbore. Many reservoirs produce some sand or fines that may not be carried to surface in the produced fluid. Accumulations of fill material may eventually increase in concentration within the lower wellbore, possibly restricting production. Cleanouts using coiled tubing, snubbing or hydraulic workover techniques are performed routinely.",Well Workover and Intervention,https://glossary.slb.com/en/terms/c/cleanout
closing unit,[Well Workover and Intervention] A generic term given to the hydraulic power pack and accumulators used to control the blowout preventers on a drilling or workover rig.,Well Workover and Intervention,https://glossary.slb.com/en/terms/c/closing_unit
closure pressure,[Well Workover and Intervention] An analysis parameter used in hydraulic fracture design to indicate the pressure at which the fracture effectively closes without proppant in place.,Well Workover and Intervention,https://glossary.slb.com/en/terms/c/closure_pressure
coiled tubing,"1. (n.) [Drilling] A long, continuous length of pipe wound on a spool. The pipe is straightened prior to pushing into a wellbore and rewound to coil the pipe back onto the transport and storage spool. Depending on the pipe diameter (1 in. to 4-1/2 in.) and the spool size, coiled tubing can range from 2,000 ft to 15,000 ft [610 to 4,570 m] or greater length. For more details, The Defining Series: Introduction to Coiled Tubing. | 2. (n.) [Well Workover and Intervention] A generic term relating to the use of a coiled tubing string and associated equipment. As a well-intervention method, coiled tubing techniques offer several key benefits over alternative well-intervention technologies. The ability to work safely under live well conditions, with a continuous string, enables fluids to be pumped at any time regardless of the position or direction of travel. This is a significant advantage in many applications. Installing an electrical conductor or hydraulic conduit further enhances the capability of a coiled tubing string and enables relatively complex intervention techniques to be applied safely. For more details, see The Defining Series: Introduction to Coiled Tubing.",Drilling; Well Workover and Intervention,https://glossary.slb.com/en/terms/c/coiled_tubing
coiled tubing connector,"[Well Workover and Intervention] The downhole device used to connect the tool string to the coiled tubing string. Several types of devices with varying principles of operation are commonly used. The primary requirement is provision of an adequate mechanical connection capable of withstanding the necessary tensile and compressive forces, while ensuring efficient hydraulic isolation of the connection between the tool string and the coiled tubing string.",Well Workover and Intervention,https://glossary.slb.com/en/terms/c/coiled_tubing_connector
coiled tubing string,"[Well Workover and Intervention] A continuous length of low-alloy carbon-steel tubing that can be spooled on a reel for transport, then deployed into a wellbore for the placement of fluids or manipulation of tools during workover and well-intervention operations. The process of spooling and straightening a coiled tubing string imparts a high degree of fatigue to the tube material. Therefore, a coiled tubing string should be regarded as a consumable product with a finite service life. Predicting and managing the factors that affect the safe working life of a coiled tubing string are key components of the string-management system necessary for ensuring safe and efficient coiled tubing operations.",Well Workover and Intervention,https://glossary.slb.com/en/terms/c/coiled_tubing_string
coiled tubing unit,"[Well Workover and Intervention] The package of equipment required to run a coiled tubing operation. Four basic components are required: the coiled tubing reel to store and transport the coiled tubing string, the injector head to provide the tractive effort to run and retrieve the coiled tubing string, the control cabin from which the equipment operator controls and monitors the operation, and the power pack that generates the necessary hydraulic and pneumatic power required by the other components. The dimensions and capacities of the coiled tubing unit components determine the size and length of coiled tubing string that can be used on the unit. Pressure-control equipment is incorporated into the equipment to provide the necessary control of well pressure fluid during normal operating conditions and contingency situations requiring emergency control.",Well Workover and Intervention,https://glossary.slb.com/en/terms/c/coiled_tubing_unit
collapse pressure,"[Well Workover and Intervention] The pressure at which a tube, or vessel, will catastrophically deform as a result of differential pressure acting from outside to inside of the vessel or tube. The collapse-pressure rating of perfectly round tubing is relatively high. However, when the tubing is even slightly oval, the differential pressure at which the tube will collapse may be significantly reduced. This is an important factor in determining the operating limits of coiled tubing strings since the action of spooling the string tends to induce some ovality.",Well Workover and Intervention,https://glossary.slb.com/en/terms/c/collapse_pressure
collector,"[Well Workover and Intervention] The electrical device used on the axle of a spool or reel to provide electrical continuity between the rotating reel core and the stationary reel chassis. When using a coiled tubing string equipped with an electrical conductor, such as required during coiled tubing logging operations, a collector is fitted to the reel axle to allow connection of the surface data-acquisition equipment.",Well Workover and Intervention,https://glossary.slb.com/en/terms/c/collector
combi BOP,"[Well Workover and Intervention] A type of blowout preventer (BOP) in which each ram set combines two conventional ram functions, such as blind/shear and pipe/slip. The principal advantage of the combi-BOP is the reduced height required for rig up of the required ram functions.",Well Workover and Intervention,https://glossary.slb.com/en/terms/c/combi_bop
command trailer,"[Shale Gas, Well Completions, Well Workover and Intervention] A trailer in which fracturing engineers can monitor formation pressures and other critical information pertaining to the fracturing process. For more details, see The Defining Series: Elements of Hydraulic Fracturing.","Shale Gas, Well Completions, Well Workover and Intervention",https://glossary.slb.com/en/terms/c/command_trailer
